rel_frame,dpos,drot,x86_lvl,arm_lvl
6380,11289.3,2314.58929,misty,misty
6381,11232.2,2302.52749,misty,misty
6382,11161.9,2288.43412,misty,misty
6383,11103.2,2276.60316,misty,misty
6384,11028.5,2261.63104,misty,misty
6385,10969.2,2249.47228,misty,misty
6386,10904.0,2235.98707,misty,misty
6387,10830.3,2220.90310,misty,misty
6388,10761.9,2206.97819,misty,misty
6389,10687.1,2191.56946,misty,misty
6390,10622.8,2177.78032,misty,misty
6391,10541.6,2161.57939,misty,misty
6392,10471.6,2147.18015,misty,misty
6393,10396.8,2131.57509,misty,misty
6394,10320.4,2115.93381,misty,misty
6395,10244.6,2100.53253,misty,misty
6396,10165.0,2083.93604,misty,misty
6397,10091.1,2068.40905,misty,misty
6398,10005.6,2051.19481,misty,misty
6399,9929.2,2035.35441,misty,misty
6400,9849.7,2019.07620,misty,misty
6401,9763.8,2002.01044,misty,misty
6402,9682.7,1985.21979,misty,misty
6403,9597.8,1967.53239,misty,misty
6404,64432.0,13020.88944,misty,misty
6405,64405.7,14098.41028,misty,misty
6406,64388.2,14092.84007,misty,misty
6407,64366.2,14087.22205,misty,misty
6408,64340.2,14081.59083,misty,misty
6409,64320.9,14075.93778,misty,misty
6410,64293.0,14070.23132,misty,misty
6411,64275.5,14064.49193,misty,misty
6412,64250.9,14058.72705,misty,misty
6413,64229.8,14052.93507,misty,misty
6414,64208.7,14047.08741,misty,misty
6415,64184.6,14041.20575,misty,misty
6416,64167.4,14035.29553,misty,misty
6417,64140.6,14029.36008,misty,misty
6418,64122.2,14023.38432,misty,misty
6419,64101.3,14017.38038,misty,misty
6420,64076.7,14011.35044,misty,misty
6421,64054.0,14005.29456,misty,misty
6422,64036.9,13999.13650,misty,misty
6423,64018.9,13992.92557,misty,misty
6424,63992.9,13986.76517,misty,misty
6425,63974.8,13980.60332,misty,misty
6426,63948.9,13974.41602,misty,misty
6427,63933.0,13968.20294,misty,misty
6428,63910.1,13961.93470,misty,misty
6429,63891.0,13955.62878,misty,misty
6430,63873.7,13949.31363,misty,misty
6431,63847.9,13942.97777,misty,misty
6432,63831.3,13936.64515,misty,misty
6433,63807.0,13930.29869,misty,misty
6434,63791.8,13923.94152,misty,misty
6435,63768.9,13917.56511,misty,misty
6436,63751.1,13911.15059,misty,misty
6437,63733.3,13904.70406,misty,misty
6438,63714.8,13898.26143,misty,misty
6439,63698.5,13891.80560,misty,misty
6440,63677.1,13885.34091,misty,misty
6441,63660.3,13878.85771,misty,misty
6442,63638.5,13872.37855,misty,misty
6443,63622.2,13865.88759,misty,misty
6444,63604.8,13859.37465,misty,misty
6445,63586.5,13852.83788,misty,misty
6446,63572.5,13846.33485,misty,misty
6447,63552.1,13839.83653,misty,misty
6448,63536.2,13833.33040,misty,misty
6449,63517.2,13826.80828,misty,misty
6450,63503.3,13820.32020,misty,misty
6451,63483.2,13813.84047,misty,misty
6452,63467.8,13807.32395,misty,misty
6453,63454.1,13800.77690,misty,misty
6454,63438.8,13794.29257,misty,misty
6455,63424.8,13787.83570,misty,misty
6456,63406.1,13781.35820,misty,misty
6457,63390.9,13774.86032,misty,misty
6458,63373.6,13768.40933,misty,misty
6459,63363.1,13761.97980,misty,misty
6460,63349.4,13755.54448,misty,misty
6461,63336.1,13749.09854,misty,misty
6462,63321.9,13742.70124,misty,misty
6463,63303.3,13736.32848,misty,misty
6464,63290.6,13729.97847,misty,misty
6465,63275.9,13723.63846,misty,misty
6466,63268.4,13717.34578,misty,misty
6467,63250.7,13711.08267,misty,misty
6468,63241.2,13704.81736,misty,misty
6469,63226.8,13698.54574,misty,misty
6470,63217.9,13692.37547,misty,misty
6471,63208.3,13686.27836,misty,misty
6472,63193.7,13680.15137,misty,misty
6473,63184.8,13673.99571,misty,misty
6474,63168.4,13667.91748,misty,misty
6475,63162.2,13661.89967,misty,misty
6476,63152.8,13655.93021,misty,misty
6477,63142.7,13650.00088,misty,misty
6478,63133.6,13644.09429,misty,misty
6479,63120.1,13638.20593,misty,misty
6480,63113.7,13632.36376,misty,misty
6481,63100.6,13626.56368,misty,misty
6482,63096.5,13620.84149,misty,misty
6483,63082.7,13615.19026,misty,misty
6484,63077.4,13609.58842,misty,misty
6485,63070.1,13604.03401,misty,misty
6486,63063.1,13598.51707,misty,misty
6487,63059.0,13593.03802,misty,misty
6488,63046.6,13587.64563,misty,misty
6489,63042.2,13582.34032,misty,misty
6490,63032.6,13577.07418,misty,misty
6491,63029.4,13571.84953,misty,misty
6492,63021.7,13566.68804,misty,misty
6493,63017.0,13561.59523,misty,misty
6494,63014.4,13556.57259,misty,misty
6495,63004.6,13551.63060,misty,misty
6496,63003.3,13546.76401,misty,misty
6497,62997.0,13541.98761,misty,misty
6498,62995.0,13537.26818,misty,misty
6499,62987.3,13532.62000,misty,misty
6500,62984.1,13528.03564,misty,misty
6501,62981.4,13523.53242,misty,misty
6502,62978.7,13519.13437,misty,misty
6503,62978.8,13514.87432,misty,misty
6504,62973.4,13510.65317,misty,misty
6505,62973.7,13506.48481,misty,misty
6506,62968.5,13502.42978,misty,misty
6507,62967.6,13498.53071,misty,misty
6508,62966.3,13494.71241,misty,misty
6509,62966.3,13491.01127,misty,misty
6510,62969.1,13487.33840,misty,misty
6511,62965.2,13483.70867,misty,misty
6512,62966.0,13480.17115,misty,misty
6513,62964.7,13476.77381,misty,misty
6514,62967.7,13473.44091,misty,misty
6515,62964.6,13470.21057,misty,misty
6516,62966.3,13467.03040,misty,misty
6517,62973.2,13463.93102,misty,misty
6518,62973.0,13460.92755,misty,misty
6519,62975.5,13458.08132,misty,misty
6520,62974.0,13455.25557,misty,misty
6521,62976.5,13452.46538,misty,misty
6522,62977.7,13450.69178,misty,misty
6523,62980.4,13447.23411,misty,misty
6524,62988.4,13444.71365,misty,misty
6525,62989.5,13442.22022,misty,misty
6526,62993.9,13439.79532,misty,misty
6527,62993.4,13437.50195,misty,misty
6528,62997.9,13435.24805,misty,misty
6529,63002.3,13433.07030,misty,misty
6530,63013.4,13430.95582,misty,misty
6531,63012.3,13428.96958,misty,misty
6532,63019.3,13426.99962,misty,misty
6533,63023.3,13425.06253,misty,misty
6534,63027.2,13423.18380,misty,misty
6535,63035.0,13421.43414,misty,misty
6536,63038.0,13419.73168,misty,misty
6537,63045.9,13418.13717,misty,misty
6538,63046.0,13416.56874,misty,misty
6539,63057.1,13415.06183,misty,misty
6540,63061.4,13413.57831,misty,misty
6541,63068.6,13412.14926,misty,misty
6542,63075.5,13410.76557,misty,misty
6543,63078.2,13409.49349,misty,misty
6544,63087.9,13408.25220,misty,misty
6545,63090.8,13407.08981,misty,misty
6546,63102.7,13405.95543,misty,misty
6547,63109.6,13404.89937,misty,misty
6548,63113.3,13403.87103,misty,misty
6549,63122.6,13402.92476,misty,misty
6550,63127.3,13401.99805,misty,misty
6551,63137.9,13401.12677,misty,misty
6552,63140.0,13400.27793,misty,misty
6553,63151.8,13399.49647,misty,misty
6554,63157.2,13398.73306,misty,misty
6555,63167.8,13398.02774,misty,misty
6556,63176.1,13397.34001,misty,misty
6557,63182.0,13396.71381,misty,misty
6558,63192.3,13396.10014,misty,misty
6559,63197.1,13395.53275,misty,misty
6560,63209.6,13394.99444,misty,misty
6561,63215.7,13394.56584,misty,misty
6562,1593.4,1122.87669,misty,misty
6563,1589.5,0.11254,misty,misty
6564,1589.9,0.11254,misty,misty
6565,1592.6,0.11254,misty,misty
6566,1592.6,0.11254,misty,misty
6567,1595.2,0.11254,misty,misty
6568,1592.2,0.11254,misty,misty
6569,1592.7,0.11254,misty,misty
6570,1588.9,0.11254,misty,misty
6571,1591.9,0.11254,misty,misty
6572,1589.8,0.11254,misty,misty
6573,1592.8,0.11254,misty,misty
6574,1593.4,0.11254,misty,misty
6575,1590.4,0.11254,misty,misty
6576,1592.3,0.11254,misty,misty
6577,1590.4,0.11254,misty,misty
6578,1593.4,0.11254,misty,misty
6579,1588.3,0.11254,misty,misty
6580,1589.9,0.11254,misty,misty
6581,1587.0,0.11254,misty,misty
6582,1588.8,0.11254,misty,misty
6583,1592.9,0.11254,misty,misty
6584,1591.4,0.11254,misty,misty
6585,1591.2,0.11254,misty,misty
6586,1586.5,0.11254,misty,misty
6587,1591.7,0.11254,misty,misty
6588,1590.0,0.11254,misty,misty
6589,1591.9,0.11254,misty,misty
6590,1593.4,0.11254,misty,misty
6591,1589.3,0.11254,misty,misty
6592,1590.0,0.11254,misty,misty
6593,1588.7,0.11254,misty,misty
6594,1595.1,0.11254,misty,misty
6595,1588.1,0.11254,misty,misty
6596,1589.8,0.11254,misty,misty
6597,1589.3,0.11254,misty,misty
6598,1588.6,0.11254,misty,misty
6599,1591.8,0.11254,misty,misty
6600,1589.8,0.11254,misty,misty
6601,1593.8,0.11254,misty,misty
6602,1588.0,0.11254,misty,misty
6603,1581.1,0.11254,misty,misty
6604,1592.4,0.11254,misty,misty
6605,1591.9,0.11254,misty,misty
6606,1595.8,0.11254,misty,misty
6607,1589.5,0.11254,misty,misty
6608,1592.2,0.11254,misty,misty
6609,1587.9,0.11254,misty,misty
6610,1593.7,0.11254,misty,misty
6611,1590.2,0.11254,misty,misty
6612,1591.7,0.11254,misty,misty
6613,1594.5,0.11254,misty,misty
6614,1588.8,0.11254,misty,misty
6615,1594.2,0.11254,misty,misty
6616,1592.4,0.11254,misty,misty
6617,1592.7,0.11254,misty,misty
6618,1588.6,0.11254,misty,misty
6619,1591.6,0.11254,misty,misty
6620,1589.8,0.11254,misty,misty
6621,1591.9,0.11254,misty,misty
6622,1595.9,0.11254,misty,misty
6623,1591.7,0.11254,misty,misty
6624,38061.4,4275.96715,misty,misty
6625,38069.7,4593.40520,misty,misty
6626,38078.1,4593.40520,misty,misty
6627,38087.6,4593.40520,misty,misty
6628,38097.4,4593.40520,misty,misty
6629,38105.9,4593.40520,misty,misty
6630,38114.3,4593.40520,misty,misty
6631,38122.4,4593.40520,misty,misty
6632,38130.6,4593.40520,misty,misty
6633,38140.4,4593.40520,misty,misty
6634,38150.2,4593.40520,misty,misty
6635,38158.5,4593.40520,misty,misty
6636,38166.8,4593.40520,misty,misty
6637,38175.2,4593.40520,misty,misty
6638,38183.5,4593.40520,misty,misty
6639,38193.1,4593.40520,misty,misty
6640,38202.9,4593.40520,misty,misty
6641,38211.3,4593.40520,misty,misty
6642,38219.4,4593.40520,misty,misty
6643,38229.0,4593.40520,misty,misty
6644,38238.8,4593.40520,misty,misty
6645,38247.3,4593.40520,misty,misty
6646,38255.7,4593.40520,misty,misty
6647,38264.0,4593.40520,misty,misty
6648,38272.3,4593.40520,misty,misty
6649,38281.9,4593.40520,misty,misty
6650,38291.6,4593.40520,misty,misty
6651,38300.1,4593.40520,misty,misty
6652,38308.5,4593.40520,misty,misty
6653,38316.6,4593.40520,misty,misty
6654,38325.0,4593.40520,misty,misty
6655,38334.6,4593.40520,misty,misty
6656,38344.4,4593.40520,misty,misty
6657,38352.9,4593.40520,misty,misty
6658,38361.3,4593.40520,misty,misty
6659,38370.6,4593.40520,misty,misty
6660,38380.3,4593.40520,misty,misty
6661,38389.1,4593.40520,misty,misty
6662,38397.4,4593.40520,misty,misty
6663,38405.8,4593.40520,misty,misty
6664,38413.9,4593.40520,misty,misty
6665,38423.5,4593.40520,misty,misty
6666,38433.3,4593.40520,misty,misty
6667,38441.8,4593.40520,misty,misty
6668,38450.1,4593.40520,misty,misty
6669,38458.4,4593.40520,misty,misty
6670,38466.8,4593.40520,misty,misty
6671,38476.2,4593.40520,misty,misty
6672,38486.0,4593.40520,misty,misty
6673,38494.7,4593.40520,misty,misty
6674,38502.9,4593.40520,misty,misty
6675,38512.3,4593.40520,misty,misty
6676,38522.1,4593.40520,misty,misty
6677,38530.8,4593.40520,misty,misty
6678,38539.1,4593.40520,misty,misty
6679,38547.5,4593.40520,misty,misty
6680,38555.8,4593.40520,misty,misty
6681,38565.3,4593.40520,misty,misty
6682,38575.1,4593.40520,misty,misty
6683,38583.8,4593.40520,misty,misty
6684,38592.1,4593.40520,misty,misty
6685,38600.3,4593.40520,misty,misty
6686,38608.7,4593.40520,misty,misty
6687,38619.1,4593.40520,misty,misty
6688,38630.2,4593.40520,misty,misty
6689,38639.3,4593.40520,misty,misty
6690,38647.7,4593.40520,misty,misty
6691,38656.1,4593.40520,misty,misty
6692,38664.4,4593.40520,misty,misty
6693,38673.7,4593.40520,misty,misty
6694,38683.5,4593.40520,misty,misty
6695,38692.2,4593.40520,misty,misty
6696,38700.5,4593.40520,misty,misty
6697,38709.9,4593.40520,misty,misty
6698,38719.7,4593.40520,misty,misty
6699,38728.5,4593.40520,misty,misty
6700,38736.8,4593.40520,misty,misty
6701,38745.2,4593.40520,misty,misty
6702,38753.6,4593.40520,misty,misty
6703,38762.8,4593.40520,misty,misty
6704,38772.6,4593.40520,misty,misty
6705,38781.5,4593.40520,misty,misty
6706,38789.7,4593.40520,misty,misty
6707,38798.0,4593.40520,misty,misty
6708,38806.4,4593.40520,misty,misty
6709,38815.7,4593.40520,misty,misty
6710,38825.5,4593.40520,misty,misty
6711,38834.4,4593.40520,misty,misty
6712,38842.8,4593.40520,misty,misty
6713,38852.0,4593.40520,misty,misty
6714,38861.8,4593.40520,misty,misty
6715,38870.7,4593.40520,misty,misty
6716,38879.1,4593.40520,misty,misty
6717,38887.3,4593.40520,misty,misty
6718,38895.6,4593.40520,misty,misty
6719,38904.9,4593.40520,misty,misty
6720,38914.7,4593.40520,misty,misty
6721,38923.7,4593.40520,misty,misty
6722,38932.0,4593.40520,misty,misty
6723,38940.4,4593.40520,misty,misty
6724,38948.7,4593.40520,misty,misty
6725,38957.8,4593.40520,misty,misty
6726,38967.6,4593.40520,misty,misty
6727,38976.7,4593.40520,misty,misty
6728,38984.9,4593.40520,misty,misty
6729,38994.2,4593.40520,misty,misty
6730,39004.0,4593.40520,misty,misty
6731,39013.0,4593.40520,misty,misty
6732,39021.3,4593.40520,misty,misty
6733,39029.7,4593.40520,misty,misty
6734,39038.1,4593.40520,misty,misty
6735,39047.1,4593.40520,misty,misty
6736,39057.0,4593.40520,misty,misty
6737,39066.1,4593.40520,misty,misty
6738,39074.3,4593.40520,misty,misty
6739,39082.7,4593.40520,misty,misty
6740,39091.1,4593.40520,misty,misty
6741,39100.1,4593.40520,misty,misty
6742,39109.9,4593.40520,misty,misty
6743,39119.0,4593.40520,misty,misty
6744,39127.4,4593.40520,misty,misty
6745,39136.5,4593.40520,misty,misty
6746,39146.4,4593.40520,misty,misty
6747,39155.5,4593.40520,misty,misty
6748,39163.9,4593.40520,misty,misty
6749,39172.1,4593.40520,misty,misty
6750,39180.5,4593.40520,misty,misty
6751,39189.6,4593.40520,misty,misty
6752,39199.4,4593.40520,misty,misty
6753,39208.5,4593.40520,misty,misty
6754,39216.8,4593.40520,misty,misty
6755,39225.2,4593.40520,misty,misty
6756,39233.6,4593.40520,misty,misty
6757,39242.6,4593.40520,misty,misty
6758,39252.4,4593.40520,misty,misty
6759,39261.5,4593.40520,misty,misty
6760,39269.9,4593.40520,misty,misty
6761,39274.7,4593.40520,misty,misty
6762,39288.8,4593.40520,misty,misty
6763,39297.9,4593.40520,misty,misty
6764,39306.3,4593.40520,misty,misty
6765,39314.7,4593.40520,misty,misty
6766,39323.1,4593.40520,misty,misty
6767,39332.1,4593.40520,misty,misty
6768,39341.9,4593.40520,misty,misty
6769,39351.2,4593.40520,misty,misty
6770,39359.4,4593.40520,misty,misty
6771,39367.8,4593.40520,misty,misty
6772,39376.2,4593.40520,misty,misty
6773,39385.1,4593.40520,misty,misty
6774,39395.0,4593.40520,misty,misty
6775,39404.3,4593.40520,misty,misty
6776,39412.7,4593.40520,misty,misty
6777,39421.6,4593.40520,misty,misty
6778,39431.5,4593.40520,misty,misty
6779,39440.8,4593.40520,misty,misty
6780,39449.1,4593.40520,misty,misty
6781,39457.4,4593.40520,misty,misty
6782,39465.8,4593.40520,misty,misty
6783,0.0,3196.77741,misty,misty
6784,0.0,0.12059,misty,misty
6785,0.0,0.12059,misty,misty
6786,0.0,0.12059,misty,misty
6787,0.0,0.12059,misty,misty
6788,0.0,0.12059,misty,misty
6789,0.0,0.12059,misty,misty
6790,0.0,0.12059,misty,misty
6791,0.0,0.12059,misty,misty
6792,0.0,0.12059,misty,misty
6793,0.0,0.12059,misty,misty
6794,0.0,0.12059,misty,misty
6795,0.0,0.12059,misty,misty
6796,0.0,0.12059,misty,misty
6797,0.0,0.12059,misty,misty
6798,0.0,0.12059,misty,misty
6799,0.0,0.12059,misty,misty
6800,0.0,0.12059,misty,misty
6801,0.0,0.12059,misty,misty
6802,0.0,0.12059,misty,misty
6803,0.0,0.12059,misty,misty
6804,0.0,0.12059,misty,misty
6805,0.0,0.12059,misty,misty
6806,0.0,0.12059,misty,misty
6807,0.0,0.12059,misty,misty
6808,0.0,0.12059,misty,misty
6809,0.0,0.12059,misty,misty
6810,0.0,0.12059,misty,misty
6811,0.0,0.12059,misty,misty
6812,0.0,0.12059,misty,misty
6813,0.0,0.12059,misty,misty
6814,0.0,0.12059,misty,misty
6815,0.0,0.12059,misty,misty
6816,0.0,0.12059,misty,misty
6817,0.0,0.12059,misty,misty
6818,0.0,0.12059,misty,misty
6819,0.0,0.12059,misty,misty
6820,0.0,0.12059,misty,misty
6821,0.0,0.12059,misty,misty
6822,0.0,0.12059,misty,misty
6823,0.0,0.12059,misty,misty
6824,0.0,0.12059,misty,misty
6825,0.0,0.12059,misty,misty
6826,0.0,0.12059,misty,misty
6827,0.0,0.12059,misty,misty
6828,0.0,0.12059,misty,misty
6829,0.0,0.12059,misty,misty
6830,0.0,0.12059,misty,misty
6831,0.0,0.12059,misty,misty
6832,0.0,0.12059,misty,misty
6833,0.0,0.12059,misty,misty
6834,0.0,0.12059,misty,misty
6835,0.0,0.12059,misty,misty
6836,0.0,0.12059,misty,misty
6837,0.0,0.12059,misty,misty
6838,0.0,0.12059,misty,misty
6839,0.0,0.12059,misty,misty
6840,0.0,0.12059,misty,misty
6841,0.0,0.12059,misty,misty
6842,0.0,0.12059,misty,misty
6843,0.0,0.12059,misty,misty
6844,0.0,0.12059,misty,misty
6845,0.0,0.12059,misty,misty
6846,0.0,0.12059,misty,misty
6847,0.0,0.12059,misty,misty
6848,0.0,0.12059,misty,misty
6849,0.0,0.12059,misty,misty
6850,0.0,0.12059,misty,misty
6851,0.0,0.12059,misty,misty
6852,0.0,0.12059,misty,misty
6853,0.0,0.12059,misty,misty
6854,0.0,0.12059,misty,misty
6855,0.0,0.12059,misty,misty
6856,0.0,0.12059,misty,misty
6857,0.0,0.12059,misty,misty
6858,0.0,0.12059,misty,misty
6859,0.0,0.12059,misty,misty
6860,0.0,0.12059,misty,misty
6861,0.0,0.12059,misty,misty
6862,0.0,0.12059,misty,misty
6863,0.0,0.12059,misty,misty
6864,0.0,0.12059,misty,misty
6865,0.0,0.12059,misty,misty
6866,0.0,0.12059,misty,misty
6867,0.0,0.12059,misty,misty
6868,0.0,0.12059,misty,misty
6869,0.0,0.12059,misty,misty
6870,0.0,0.12059,misty,misty
6871,0.0,0.12059,misty,misty
6872,0.0,0.12059,misty,misty
6873,0.0,0.12059,misty,misty
6874,0.0,0.12059,misty,misty
6875,0.0,0.12059,misty,misty
6876,0.0,0.12059,misty,misty
6877,0.0,0.12059,misty,misty
6878,0.0,0.12059,misty,misty
6879,0.0,0.12059,misty,misty
6880,0.0,0.12059,misty,misty
6881,0.0,0.12059,misty,misty
6882,0.0,0.12059,misty,misty
6883,0.0,0.12059,misty,misty
6884,0.0,0.12059,misty,misty
6885,0.0,0.12059,misty,misty
6886,0.0,0.12059,misty,misty
6887,0.0,0.12059,misty,misty
6888,0.0,0.12059,misty,misty
6889,0.0,0.12059,misty,misty
6890,0.0,0.12059,misty,misty
6891,0.0,0.12059,misty,misty
6892,0.0,0.12059,misty,misty
6893,0.0,0.12059,misty,misty
6894,0.0,0.12059,misty,misty
6895,0.0,0.12059,misty,misty
6896,0.0,0.12059,misty,misty
6897,0.0,0.12059,misty,misty
6898,0.0,0.12059,misty,misty
6899,0.0,0.12059,misty,misty
6900,0.0,0.12059,misty,misty
6901,0.0,0.12059,misty,misty
6902,0.0,0.12059,misty,misty
6903,0.0,0.12059,misty,misty
6904,0.0,0.12059,misty,misty
6905,0.0,0.12059,misty,misty
6906,0.0,0.12059,misty,misty
6907,0.0,0.12059,misty,misty
6908,0.0,0.12059,misty,misty
6909,0.0,0.12059,misty,misty
6910,0.0,0.12059,misty,misty
6911,0.0,0.12059,misty,misty
6912,0.0,0.12059,misty,misty
6913,0.0,0.12059,misty,misty
6914,0.0,0.12059,misty,misty
6915,0.0,0.12059,misty,misty
6916,0.0,0.12059,misty,misty
6917,0.0,0.12059,misty,misty
6918,0.0,0.12059,misty,misty
6919,0.0,0.12059,misty,misty
6920,0.0,0.12059,misty,misty
6921,0.0,0.12059,misty,misty
6922,0.0,0.12059,misty,misty
6923,0.0,0.12059,misty,misty
6924,0.0,0.12059,misty,misty
6925,0.0,0.12059,misty,misty
6926,0.0,0.12059,misty,misty
6927,0.0,0.12059,misty,misty
6928,0.0,0.12059,misty,misty
6929,0.0,0.12059,misty,misty
6930,0.0,0.12059,misty,misty
6931,0.0,0.12059,misty,misty
6932,0.0,0.12059,misty,misty
6933,0.0,0.12059,misty,misty
6934,0.0,0.12059,misty,misty
6935,0.0,0.12059,misty,misty
6936,0.0,0.12059,misty,misty
6937,0.0,0.12059,misty,misty
6938,0.0,0.12059,misty,misty
6939,0.0,0.12059,misty,misty
6940,0.0,0.12059,misty,misty
6941,0.0,0.12059,misty,misty
6942,0.0,0.12059,misty,misty
6943,0.0,0.12059,misty,misty
6944,0.0,0.12059,misty,misty
6945,0.0,0.12059,misty,misty
6946,0.0,0.12059,misty,misty
6947,0.0,0.12059,misty,misty
6948,0.0,0.12059,misty,misty
6949,0.0,0.12059,misty,misty
6950,0.0,0.12059,misty,misty
6951,0.0,0.12059,misty,misty
6952,0.0,0.12059,misty,misty
6953,0.0,0.12059,misty,misty
6954,0.0,0.12059,misty,misty
6955,0.0,0.12059,misty,misty
6956,0.0,0.12059,misty,misty
6957,0.0,0.12059,misty,misty
6958,0.0,0.12059,misty,misty
6959,0.0,0.12059,misty,misty
6960,0.0,0.12059,misty,misty
6961,0.0,0.12059,misty,misty
6962,0.0,0.12059,misty,misty
6963,0.0,0.12059,misty,misty
6964,0.0,0.12059,misty,misty
6965,0.0,0.12059,misty,misty
6966,0.0,0.12059,misty,misty
6967,0.0,0.12059,misty,misty
6968,0.0,0.12059,misty,misty
6969,0.0,0.12059,misty,misty
6970,0.0,0.12059,misty,misty
6971,0.0,0.12059,misty,misty
6972,0.0,0.12059,misty,misty
6973,0.0,0.12059,misty,misty
6974,0.0,0.12059,misty,misty
6975,0.0,0.12059,misty,misty
6976,0.0,0.12059,misty,misty
6977,0.0,0.12059,misty,misty
6978,0.0,0.12059,misty,misty
6979,0.0,0.12059,misty,misty
6980,0.0,0.12059,misty,misty
6981,0.0,0.12059,misty,misty
6982,0.0,0.12059,misty,misty
6983,0.0,0.12059,misty,misty
6984,0.0,0.12059,misty,misty
6985,0.0,0.12059,misty,misty
6986,0.0,0.12059,misty,misty
6987,0.0,0.12059,misty,misty
6988,0.0,0.12059,misty,misty
6989,0.0,0.12059,misty,misty
6990,0.0,0.12059,misty,misty
6991,0.0,0.12059,misty,misty
6992,0.0,0.12059,misty,misty
6993,0.0,0.12059,misty,misty
6994,0.0,0.12059,misty,misty
6995,0.0,0.12059,misty,misty
6996,0.0,0.12059,misty,misty
6997,0.0,0.12059,misty,misty
6998,0.0,0.12059,misty,misty
6999,0.0,0.12059,misty,misty
7000,0.0,0.12059,misty,misty
7001,0.0,0.12059,misty,misty
7002,0.0,0.12059,misty,misty
7003,0.0,0.12059,misty,misty
7004,0.0,0.12059,misty,misty
7005,0.0,0.12059,misty,misty
7006,0.0,0.12059,misty,misty
7007,0.0,0.12059,misty,misty
7008,0.0,0.12059,misty,misty
7009,0.0,0.12059,misty,misty
7010,0.0,0.12059,misty,misty
7011,0.0,0.12059,misty,misty
7012,0.0,0.12059,misty,misty
7013,0.0,0.12059,misty,misty
7014,0.0,0.12059,misty,misty
7015,0.0,0.12059,misty,misty
7016,0.0,0.12059,misty,misty
7017,0.0,0.12059,misty,misty
7018,0.0,0.12059,misty,misty
7019,0.0,0.12059,misty,misty
7020,0.0,0.12059,misty,misty
7021,0.0,0.12059,misty,misty
7022,0.0,0.12059,misty,misty
7023,0.0,0.12059,misty,misty
7024,0.0,0.12059,misty,misty
7025,0.0,0.12059,misty,misty
7026,0.0,0.12059,misty,misty
7027,0.0,0.12059,misty,misty
7028,0.0,0.12059,misty,misty
7029,0.0,0.12059,misty,misty
7030,0.0,0.12059,misty,misty
7031,0.0,0.12059,misty,misty
7032,0.0,0.12059,misty,misty
7033,0.0,0.12059,misty,misty
7034,0.0,0.12059,misty,misty
7035,0.0,0.12059,misty,misty
7036,0.0,0.12059,misty,misty
7037,0.0,0.12059,misty,misty
7038,0.0,0.12059,misty,misty
7039,0.0,0.12059,misty,misty
7040,0.0,0.12059,misty,misty
7041,0.0,0.12059,misty,misty
7042,0.0,0.12059,misty,misty
7043,0.0,0.12059,misty,misty
7044,0.0,0.12059,misty,misty
7045,0.0,0.12059,misty,misty
7046,0.0,0.12059,misty,misty
7047,0.0,0.12059,misty,misty
7048,0.0,0.12059,misty,misty
7049,0.0,0.12059,misty,misty
7050,0.0,0.12059,misty,misty
7051,0.0,0.12059,misty,misty
7052,0.0,0.12059,misty,misty
7053,0.0,0.12059,misty,misty
7054,0.0,0.12059,misty,misty
7055,0.0,0.12059,misty,misty
7056,0.0,0.12059,misty,misty
7057,0.0,0.12059,misty,misty
7058,0.0,0.12059,misty,misty
7059,0.0,0.12059,misty,misty
7060,0.0,0.12059,misty,misty
7061,0.0,0.12059,misty,misty
7062,0.0,0.12059,misty,misty
7063,0.0,0.12059,misty,misty
7064,0.0,0.12059,misty,misty
7065,0.0,0.12059,misty,misty
7066,0.0,0.12059,misty,misty
7067,0.0,0.12059,misty,misty
7068,0.0,0.12059,misty,misty
7069,0.0,0.12059,misty,misty
7070,0.0,0.12059,misty,misty
7071,0.0,0.12059,misty,misty
7072,0.0,0.12059,misty,misty
7073,0.0,0.12059,misty,misty
7074,0.0,0.12059,misty,misty
7075,0.0,0.12059,misty,misty
7076,0.0,0.12059,misty,misty
7077,2.4,0.20393,misty,misty
7078,3.9,0.28638,misty,misty
7079,7.6,0.52600,misty,misty
7080,14.1,0.86657,misty,misty
7081,18.7,1.10028,misty,misty
7082,27.2,1.78065,misty,misty
7083,40.6,2.89087,misty,misty
7084,58.0,4.23429,misty,misty
7085,70.2,5.18261,misty,misty
7086,77.8,5.76917,misty,misty
7087,93.4,6.97881,misty,misty
7088,120.8,9.10568,misty,misty
7089,138.0,10.40558,misty,misty
7090,148.2,11.18568,misty,misty
7091,179.7,13.47132,misty,misty
7092,211.5,16.17714,misty,misty
7093,239.3,18.25373,misty,misty
7094,249.1,18.94641,misty,misty
7095,278.2,21.13549,misty,misty
7096,318.7,24.20982,misty,misty
7097,350.8,26.63904,misty,misty
7098,361.8,27.54959,misty,misty
7099,418.4,32.00621,misty,misty
7100,441.9,33.73614,misty,misty
7101,473.8,36.20069,misty,misty
7102,531.4,40.67096,misty,misty
7103,544.2,41.66390,misty,misty
7104,584.3,44.71810,misty,misty
7105,597.9,45.74328,misty,misty
7106,638.8,48.87357,misty,misty
7107,696.0,53.28490,misty,misty
7108,756.8,57.89304,misty,misty
7109,803.1,61.29128,misty,misty
7110,825.4,63.03921,misty,misty
7111,862.4,65.95444,misty,misty
7112,896.0,68.46486,misty,misty
7113,929.5,70.97580,misty,misty
